/Data/20220325174757.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.3533334, -1.519056, 0.3833653, -1.834366, -0.3175206, 0.6738613, -0.317443, 0, 0, 0, 335.6441, 236.6716, 357.0067, 290.1698, 335.9064, 89.28008, 0, 0, 0, True, False, False
0.4626263, -1.518983, 0.3831009, -1.834124, -0.3172827, 0.6737313, -0.3172742, 0, 0, 0, 335.737, 236.6589, 357.0135, 290.0782, 336.0358, 89.10107, 0, 0, 0, True, False, False
0.572916, -1.518973, 0.3835715, -1.834257, -0.3172946, 0.673703, -0.317192, 0, 0, 0, 335.7426, 236.6585, 357.0005, 290.1134, 336.0341, 89.10623, 0, 0, 0, True, False, False
0.6743776, -1.519057, 0.3834632, -1.834235, -0.3172755, 0.6737859, -0.3171483, 0, 0, 0, 335.7283, 236.6688, 357.0081, 290.0794, 336.1655, 88.96938, 0, 0, 0, True, False, False
0.7837297, -1.518972, 0.3831034, -1.834178, -0.3171577, 0.6735616, -0.317027, 0, 0, 0, 335.7422, 236.665, 357.0018, 290.1063, 336.1762, 88.97231, 0, 0, 0, True, False, False
0.8838575, -1.519014, 0.3831986, -1.834177, -0.3172896, 0.6738834, -0.3167465, 0, 0, 0, 335.7367, 236.6811, 356.9897, 290.104, 336.1543, 88.9801, 0, 0, 0, True, False, False
0.9949843, -1.519022, 0.3831668, -1.83416, -0.3170915, 0.6739018, -0.3168525, 0, 0, 0, 335.7602, 236.675, 356.9814, 290.0597, 336.1285, 88.95512, 0, 0, 0, True, False, False
1.106575, -1.518982, 0.383271, -1.834142, -0.3172133, 0.6736677, -0.3168129, 0, 0, 0, 335.7593, 236.658, 356.9948, 290.0786, 336.0448, 89.00134, 0, 0, 0, True, False, False
1.216473, -1.519042, 0.3834463, -1.834261, -0.3170147, 0.6737633, -0.316784, 0, 0, 0, 335.7567, 236.6728, 356.9855, 290.0496, 335.9421, 89.04882, 0, 0, 0, True, False, False
1.317724, -1.51898, 0.3833926, -1.834184, -0.3171232, 0.6737621, -0.316541, 0, 0, 0, 335.7521, 236.6841, 356.993, 290.0747, 335.8649, 89.08719, 0, 0, 0, True, False, False
1.427772, -1.519071, 0.3835845, -1.834288, -0.3167846, 0.6738412, -0.3159128, 0, 0, 0, 335.7761, 236.6713, 357.0142, 290.0762, 335.8137, 89.11363, 0, 0, 0, True, False, False
1.528403, -1.518865, 0.383145, -1.834078, -0.3164089, 0.6743727, -0.3147773, 0, 0, 0, 335.7746, 236.6594, 357.0208, 290.0911, 335.7067, 89.17401, 0, 0, 0, True, False, False
