/Data/20220412171923.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.3533334, 0.06230626, 1.486777, -0.5887725, 0.1721692, 1.184561, -0.1298521, -0.1434877, 1.193467, -0.151509, 25.68743, 359.7191, 357.3718, 273.3512, 318.5728, 59.82006, 274.2779, 5.936061, 349.2616, True, False, False
0.45678, 0.02849611, 1.51329, -0.5820274, 0.1643075, 1.179218, -0.1218977, -0.1444181, 1.19561, -0.1430943, 20.09096, 359.7965, 358.902, 277.1577, 311.0432, 65.66221, 272.9385, 31.69254, 325.6703, True, False, False
0.5569683, 0.02552692, 1.513863, -0.5790803, 0.1605649, 1.177326, -0.1198022, -0.1460776, 1.196196, -0.1429532, 19.89945, 359.8289, 359.2753, 277.0888, 302.2068, 73.32259, 270.2968, 7.416957, 350.9505, True, False, False
0.6570696, 0.02403446, 1.513703, -0.5769953, 0.1558486, 1.17784, -0.1182814, -0.1490322, 1.193429, -0.1424308, 19.89939, 0.2805608, 359.3776, 276.5571, 294.9667, 79.87527, 270.93, 310.6033, 47.84606, True, False, False
0.7674881, 0.02363882, 1.511922, -0.57532, 0.1505656, 1.17813, -0.1176677, -0.1524836, 1.19065, -0.1424389, 20.66759, 0.6454431, 359.0515, 275.4972, 293.7723, 80.14314, 271.9033, 285.6807, 72.1545, True, False, False
0.8675942, 0.02307317, 1.50955, -0.573648, 0.1466881, 1.177959, -0.1182461, -0.15405, 1.189227, -0.1425836, 21.70787, 0.561788, 358.9952, 273.9565, 281.1985, 92.08283, 271.3611, 293.9237, 64.21117, True, False, False
0.9677773, 0.022315, 1.507417, -0.5712236, 0.1441329, 1.175809, -0.117871, -0.1543803, 1.189898, -0.1425078, 22.63885, 0.2748973, 358.7537, 273.3389, 283.1534, 90.25982, 272.0056, 263.4181, 94.81804, True, False, False
1.067783, 0.02180174, 1.506262, -0.5679833, 0.1427498, 1.171549, -0.1166015, -0.1532207, 1.189655, -0.1417484, 23.25132, 0.04746613, 358.7584, 274.9399, 280.6108, 92.95712, 271.825, 266.3235, 92.50838, True, False, False
1.178777, 0.01848645, 1.500053, -0.5622456, 0.147609, 1.168783, -0.119369, -0.1688309, 1.176849, -0.1445613, 26.11631, 358.1291, 358.4781, 278.8226, 102.7271, 270.2434, 316.8588, 269.4014, 83.81694, True, False, False
1.279133, 0.01304435, 1.491161, -0.5554482, 0.1643963, 1.147159, -0.1228371, -0.1668788, 1.140969, -0.1500983, 29.6177, 354.6081, 357.9138, 339.7089, 87.79001, 289.0171, 4.849657, 270.4657, 76.3266, True, False, False
