/Data/20220413165001.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.1412858, -0.7742068, 1.038644, -1.321887, 0.1678547, 1.003822, -0.3857163, 0.05093336, 1.00583, -0.4018893, 12.13093, 211.5683, 333.7635, 359.4608, 24.26844, 281.6805, 34.95359, 283.2599, 86.29216, True, False, False
0.2499447, -0.5945591, 1.197021, -0.9123459, 0.1659131, 0.9906965, -0.3884059, 0.0524323, 0.9861809, -0.4076998, 35.01891, 290.2754, 10.33203, 10.44959, 29.24576, 280.3787, 24.00476, 278.8871, 81.36371, True, False, False
0.3500106, -0.5772458, 1.204773, -0.8972316, 0.1628808, 0.9937028, -0.3897355, 0.05283689, 0.9836305, -0.4116762, 34.53606, 293.407, 10.03339, 5.973241, 27.67432, 280.7202, 24.7405, 277.8019, 79.53053, True, False, False
0.4621597, -0.5630463, 1.209797, -0.8848737, 0.1610354, 1.000342, -0.3869654, 0.05513513, 0.9853518, -0.411094, 32.62748, 297.2529, 9.099897, 7.706407, 25.49072, 279.8565, 25.28066, 279.3828, 79.78375, True, False, False
0.5721835, -0.555252, 1.212233, -0.8752404, 0.1599025, 1.011475, -0.3843406, 0.06211603, 0.975801, -0.4115756, 30.11919, 300.4675, 8.18256, 3.125786, 23.67843, 281.5011, 32.1077, 283.4882, 79.42578, True, False, False
0.6721916, -0.5520087, 1.217833, -0.8677233, 0.1573895, 1.005887, -0.3871305, 0.06156015, 0.9684572, -0.4145291, 28.715, 302.9561, 6.816919, 7.052702, 21.28449, 282.4589, 29.72768, 283.1778, 78.27771, True, False, False
0.773051, -0.5451981, 1.231631, -0.8560228, 0.1553128, 1.003599, -0.3890096, 0.06210244, 0.9661355, -0.4174953, 27.07442, 307.8654, 6.171969, 8.877419, 20.7641, 282.4929, 31.05165, 283.131, 78.39908, True, False, False
0.8774545, -0.5289738, 1.258605, -0.8458937, 0.1531289, 1.002798, -0.3866814, 0.06080496, 0.9686539, -0.4165192, 22.05144, 313.4945, 7.484906, 10.30007, 19.88269, 282.1747, 32.03754, 282.3843, 77.0395, True, False, False
0.9842775, -0.5080286, 1.286309, -0.8416234, 0.1512088, 1.008258, -0.3833587, 0.05676639, 0.977439, -0.4161816, 11.22813, 319.0142, 10.39489, 7.096512, 17.15582, 282.8388, 32.00191, 279.8353, 76.48195, True, False, False
1.094172, -0.4794384, 1.303453, -0.843528, 0.150643, 1.009501, -0.3833973, 0.0489223, 0.988399, -0.4168587, 2.228128, 328.5874, 12.13418, 5.933353, 17.23839, 284.3651, 29.77003, 275.9487, 76.09104, True, False, False
1.195268, -0.448985, 1.305311, -0.8507313, 0.15353, 0.9993773, -0.3865836, 0.03989732, 0.9962661, -0.4138284, 4.757587, 340.0563, 11.98735, 5.595995, 19.61333, 286.4901, 33.1852, 273.3291, 76.00716, True, False, False
1.305212, -0.4255306, 1.297727, -0.8529143, 0.1551656, 0.9914793, -0.3885353, 0.03690279, 0.9987222, -0.4132352, 9.10224, 347.9641, 13.47605, 7.108596, 20.46801, 285.4113, 35.08842, 272.4431, 76.79774, True, False, False
1.405483, -0.403493, 1.29325, -0.8448966, 0.1548198, 0.9893204, -0.3893647, 0.03825891, 1.002221, -0.4133582, 13.23374, 352.8309, 16.0722, 11.19492, 20.87922, 283.408, 38.7487, 272.1423, 77.6775, True, False, False
1.505483, -0.3731298, 1.300375, -0.8370845, 0.1540631, 0.9860494, -0.3906405, 0.03852499, 1.005395, -0.4124079, 18.61256, 356.7298, 19.55062, 16.41967, 18.92668, 282.6564, 41.35725, 272.7011, 78.39388, True, False, False
1.615875, -0.3428385, 1.312813, -0.8372082, 0.1535693, 0.9890796, -0.3916727, 0.03956592, 1.008574, -0.4123008, 20.92754, 359.5473, 22.64666, 17.80059, 17.75168, 281.3401, 37.36658, 273.5992, 81.53616, True, False, False
1.726242, -0.3121764, 1.316167, -0.8410924, 0.1521956, 0.9975955, -0.3925803, 0.03866744, 1.005904, -0.4100809, 17.4554, 4.039882, 24.32208, 11.34562, 18.06948, 282.2317, 31.14641, 274.2515, 84.62115, True, False, False
1.826359, -0.3062963, 1.297541, -0.8352676, 0.1508951, 0.9912885, -0.3910849, 0.040483, 1.000014, -0.4094918, 17.95732, 5.903708, 22.87217, 14.71964, 17.66955, 279.5145, 32.59274, 274.4443, 82.79799, True, False, False
1.933441, -0.3127414, 1.271053, -0.8085459, 0.1506615, 0.9917499, -0.394861, 0.03881133, 1.00137, -0.4110181, 20.33812, 358.8077, 19.49684, 13.38186, 21.77976, 276.956, 28.19136, 276.6689, 83.84628, True, False, False
2.03437, -0.3221303, 1.263448, -0.7691041, 0.1577634, 0.9963989, -0.3960488, 0.03950715, 0.9988862, -0.4085746, 17.61596, 344.5399, 15.08389, 8.142817, 30.64169, 275.3534, 30.03391, 278.9393, 83.30044, True, False, False
2.149808, -0.3252957, 1.28506, -0.7354673, 0.1593102, 0.9968209, -0.3958797, 0.04619992, 0.9985634, -0.406554, 15.63033, 334.5345, 10.63175, 10.69625, 31.83612, 275.1951, 31.88456, 285.3972, 85.036, True, False, False
2.260595, -0.3097988, 1.33011, -0.7156113, 0.1625615, 0.9982582, -0.3954978, 0.05005193, 0.9918706, -0.4031022, 19.12642, 336.6914, 13.69286, 6.853818, 42.17669, 276.9183, 37.09063, 292.827, 86.46465, True, False, False
2.371486, -0.2768388, 1.395589, -0.7050792, 0.1623813, 0.9892635, -0.391717, 0.0474093, 0.9699638, -0.4075758, 21.18677, 344.5986, 18.11252, 10.99543, 37.57403, 282.7971, 34.55942, 292.8798, 78.76869, True, False, False
2.493887, -0.2334562, 1.458425, -0.6953436, 0.1709801, 0.987843, -0.3901579, 0.02604556, 0.956269, -0.4188509, 13.4729, 349.9061, 18.64874, 14.30245, 35.41545, 278.9156, 37.66856, 285.3724, 73.37153, True, False, False
2.604523, -0.2011638, 1.494266, -0.6791828, 0.1778157, 0.9827603, -0.3898866, -0.001504302, 0.9518785, -0.4328399, 6.734306, 354.817, 17.96021, 17.37025, 32.95893, 277.6255, 39.10155, 279.0332, 70.35879, True, False, False
2.704547, -0.1781704, 1.518556, -0.6626016, 0.1769348, 0.9772359, -0.3881693, -0.0280869, 0.9525331, -0.4483697, 5.695169, 358.781, 15.93699, 18.89156, 30.9118, 279.2007, 36.41983, 272.9236, 69.65256, True, False, False
2.816188, -0.1639267, 1.533592, -0.6394166, 0.1697261, 0.977968, -0.3872563, -0.04786503, 0.9469508, -0.4621925, 7.190933, 359.9623, 15.46435, 20.71271, 27.38277, 279.1342, 36.40197, 265.5942, 67.11037, True, False, False
2.926727, -0.1534077, 1.546315, -0.6136268, 0.1613938, 0.9870772, -0.3878388, -0.05836999, 0.9377538, -0.4712822, 2.556103, 0.7744746, 18.2955, 20.92538, 23.63423, 277.1166, 37.56958, 261.7313, 64.35812, True, False, False
3.039283, -0.1426472, 1.563968, -0.594969, 0.1605543, 0.9956651, -0.3885111, -0.05771923, 0.9332309, -0.467802, 3.671, 2.775327, 21.31411, 20.77563, 23.0919, 275.4327, 36.70877, 261.9849, 63.66188, True, False, False
3.140943, -0.1257502, 1.58052, -0.5797392, 0.1687223, 1.00016, -0.3905264, -0.04607856, 0.9354062, -0.4556394, 7.164624, 5.487306, 20.87323, 20.95908, 24.62991, 275.118, 37.28693, 266.7207, 65.55503, True, False, False
3.243322, -0.1095988, 1.593672, -0.5683477, 0.1806085, 1.000489, -0.3917429, -0.03118253, 0.9368123, -0.4434283, 6.361441, 9.19991, 21.93711, 20.73663, 26.64883, 276.1018, 37.79605, 271.4485, 67.21303, True, False, False
3.348811, -0.09098975, 1.604632, -0.5625206, 0.1953288, 0.9980687, -0.3942742, -0.01406801, 0.937278, -0.4344459, 5.768432, 12.11677, 21.82261, 22.24045, 30.78475, 276.5652, 38.40368, 276.3395, 67.8323, True, False, False
3.449058, -0.06651221, 1.609485, -0.5567192, 0.2022804, 0.9934262, -0.3970766, -0.005070806, 0.9357973, -0.4325409, 6.219777, 10.11187, 18.6231, 24.10946, 33.15114, 277.042, 38.6363, 278.8293, 67.8101, True, False, False
3.560295, -0.04650667, 1.620204, -0.5665298, 0.2021412, 0.9911706, -0.4003229, -0.004841447, 0.9314553, -0.4346268, 8.144949, 11.66432, 19.49143, 25.45906, 33.35, 277.2845, 38.74734, 278.7699, 66.65018, True, False, False
3.6709, -0.03291067, 1.628065, -0.5792643, 0.1974853, 0.9908513, -0.401767, -0.009907365, 0.9256864, -0.437248, 6.829331, 9.790418, 19.18895, 25.83363, 32.22937, 277.0515, 38.70891, 277.4529, 65.20537, True, False, False
3.781832, -0.02097293, 1.639774, -0.5764289, 0.1943103, 0.9884239, -0.4012792, -0.01477444, 0.9230429, -0.438566, 9.856095, 8.215725, 19.12572, 26.8442, 32.12236, 277.2739, 38.5955, 276.321, 64.32042, True, False, False
3.882389, -0.01003295, 1.643435, -0.5666996, 0.1931148, 0.9877326, -0.3995554, -0.01742601, 0.9223878, -0.4372413, 8.706166, 4.434764, 18.16194, 27.04924, 31.93294, 277.6378, 38.64348, 275.821, 64.21049, True, False, False
3.993814, 0.002992885, 1.641856, -0.5577198, 0.1922508, 0.988351, -0.397346, -0.01766372, 0.9236377, -0.4349868, 7.258298, 358.833, 19.21395, 27.07215, 31.81301, 277.4305, 38.56797, 276.0894, 64.67164, True, False, False
