/Data/20210412142711.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.2470777, -0.1865081, -0.6818582, 0.1466474, -1.583858, 0.7125355, -1.173207, 2.34925, 1.976698, 4.83042, 338.1047, 44.59276, 358.4546, 280.0554, 156.16, 90.49077, 21.324, 202.6684, 359.0356, True, False, False
0.3485335, -0.1875292, -0.6828787, 0.1421111, -1.583378, 0.7122005, -1.173239, 2.34925, 1.976698, 4.83042, 338.1151, 44.60032, 358.4402, 280.0968, 156.0952, 90.54101, 21.324, 202.6684, 359.0356, True, False, False
0.4486323, -0.187475, -0.6830566, 0.1417513, -1.585242, 0.7137526, -1.17448, 2.34925, 1.976698, 4.83042, 338.1131, 44.58866, 358.4546, 280.0696, 156.1106, 90.51479, 21.324, 202.6684, 359.0356, True, False, False
0.5600321, -0.1879173, -0.6832573, 0.1414183, -1.583654, 0.7122535, -1.173319, 2.34925, 1.976698, 4.83042, 338.1034, 44.60503, 358.4397, 280.0435, 156.0995, 90.54053, 21.324, 202.6684, 359.0356, True, False, False
0.6711391, -0.1876632, -0.6832297, 0.1411251, -1.585384, 0.7136165, -1.174345, 2.34925, 1.976698, 4.83042, 338.115, 44.60894, 358.4512, 280.1678, 156.8186, 89.79449, 21.324, 202.6684, 359.0356, True, False, False
0.7716395, -0.1876795, -0.6829734, 0.1417323, -1.58417, 0.7126049, -1.173788, 2.34925, 1.976698, 4.83042, 338.1041, 44.60286, 358.4496, 280.1069, 156.3958, 90.23592, 21.324, 202.6684, 359.0356, True, False, False
0.8818993, -0.1872927, -0.6827127, 0.1422585, -1.584831, 0.7133867, -1.174395, 2.34925, 1.976698, 4.83042, 338.1144, 44.6038, 358.4428, 280.071, 156.384, 90.24783, 21.324, 202.6684, 359.0356, True, False, False
0.9821512, -0.1870852, -0.6825733, 0.1427282, -1.583968, 0.7123619, -1.173531, 2.34925, 1.976698, 4.83042, 338.1161, 44.60259, 358.4294, 280.0619, 156.2868, 90.35802, 21.324, 202.6684, 359.0356, True, False, False
1.089027, -0.187048, -0.6824431, 0.1429361, -1.585219, 0.7136101, -1.174392, 2.34925, 1.976698, 4.83042, 338.1199, 44.59844, 358.4495, 280.1188, 156.412, 90.21288, 21.324, 202.6684, 359.0356, True, False, False
1.193037, -0.1873278, -0.6826138, 0.1426135, -1.585249, 0.7137018, -1.174576, 2.34925, 1.976698, 4.83042, 338.122, 44.60798, 358.4425, 280.1555, 156.3656, 90.26682, 21.324, 202.6684, 359.0356, True, False, False
1.304295, -0.1872992, -0.6825831, 0.1425055, -1.58375, 0.7123321, -1.173453, 2.34925, 1.976698, 4.83042, 338.129, 44.60808, 358.4473, 280.0694, 156.1165, 90.53571, 21.324, 202.6684, 359.0356, True, False, False
1.404349, -0.1873664, -0.6827101, 0.142367, -1.583902, 0.7124507, -1.173471, 2.34925, 1.976698, 4.83042, 338.1274, 44.61118, 358.4456, 280.0666, 156.519, 90.1397, 21.324, 202.6684, 359.0356, True, False, False
1.519081, -0.1871603, -0.682589, 0.1425581, -1.584909, 0.7133418, -1.174061, 2.34925, 1.976698, 4.83042, 338.1271, 44.61065, 358.4431, 280.0993, 157.0551, 89.58642, 21.324, 202.6684, 359.0356, True, False, False
1.626067, -0.1868967, -0.6821343, 0.1434482, -1.584055, 0.7125605, -1.173707, 2.34925, 1.976698, 4.83042, 338.1302, 44.61552, 358.4361, 280.0457, 156.3056, 90.342, 21.324, 202.6684, 359.0356, True, False, False
1.730511, -0.1869432, -0.6820886, 0.1435865, -1.583212, 0.711911, -1.172855, 2.34925, 1.976698, 4.83042, 338.1249, 44.5942, 358.4564, 280.0364, 156.5334, 90.13058, 21.324, 202.6684, 359.0356, True, False, False
1.837633, -0.1871048, -0.6823518, 0.1430151, -1.583154, 0.7117715, -1.172848, 2.34925, 1.976698, 4.83042, 338.1248, 44.58815, 358.459, 280.0474, 156.3289, 90.33213, 21.324, 202.6684, 359.0356, True, False, False
1.948549, -0.1869888, -0.6823744, 0.1430553, -1.582653, 0.7113646, -1.172517, 2.34925, 1.976698, 4.83042, 338.1272, 44.58643, 358.4514, 280.0073, 155.9235, 90.74599, 21.324, 202.6684, 359.0356, True, False, False
2.059614, -0.1871873, -0.6825714, 0.1426412, -1.583258, 0.7120563, -1.173002, 2.34925, 1.976698, 4.83042, 338.1228, 44.58081, 358.4441, 280.0444, 156.4185, 90.25128, 21.324, 202.6684, 359.0356, True, False, False
2.162845, -0.1870004, -0.6824069, 0.1430812, -1.582252, 0.7110198, -1.172151, 2.34925, 1.976698, 4.83042, 338.1276, 44.58759, 358.4462, 279.9977, 156.4276, 90.24969, 21.324, 202.6684, 359.0356, True, False, False
2.286052, -0.186866, -0.6822422, 0.1433074, -1.582193, 0.7109691, -1.172117, 2.34925, 1.976698, 4.83042, 338.1348, 44.5819, 358.448, 279.9921, 156.362, 90.31689, 21.324, 202.6684, 359.0356, True, False, False
2.393024, -0.1872092, -0.6824989, 0.1426006, -1.582622, 0.7116616, -1.172418, 2.34925, 1.976698, 4.83042, 338.126, 44.5903, 358.4384, 279.9877, 156.3733, 90.30772, 21.324, 202.6684, 359.0356, True, False, False
2.503348, -0.1870918, -0.6822689, 0.1429189, -1.583849, 0.7122675, -1.173376, 2.34925, 1.976698, 4.83042, 338.1238, 44.58247, 358.4467, 279.9813, 156.0317, 90.61773, 21.324, 202.6684, 359.0356, True, False, False
2.604889, -0.1869483, -0.6821321, 0.1431431, -1.583439, 0.7121313, -1.173105, 2.34925, 1.976698, 4.83042, 338.1237, 44.57192, 358.451, 280.0213, 156.1826, 90.46722, 21.324, 202.6684, 359.0356, True, False, False
2.706245, -0.1869845, -0.6822808, 0.1431268, -1.583346, 0.712063, -1.173116, 2.34925, 1.976698, 4.83042, 338.1199, 44.57015, 358.4661, 280.0107, 156.1775, 90.48327, 21.324, 202.6684, 359.0356, True, False, False
2.813886, -0.1869338, -0.6823238, 0.1430791, -1.582657, 0.7114457, -1.172446, 2.34925, 1.976698, 4.83042, 338.1305, 44.55982, 358.4788, 280.0532, 156.6917, 89.99178, 21.324, 202.6684, 359.0356, True, False, False
2.914605, -0.1869266, -0.6823984, 0.1430268, -1.581751, 0.7108626, -1.171924, 2.34925, 1.976698, 4.83042, 338.1115, 44.56425, 358.4695, 280.0299, 156.4352, 90.24196, 21.324, 202.6684, 359.0356, True, False, False
3.017154, -0.1870282, -0.6823493, 0.1429335, -1.583172, 0.7119229, -1.172989, 2.34925, 1.976698, 4.83042, 338.1155, 44.55982, 358.487, 280.0512, 156.7835, 89.89603, 21.324, 202.6684, 359.0356, True, False, False
3.125446, -0.1870596, -0.6824085, 0.143011, -1.58248, 0.7112346, -1.172389, 2.34925, 1.976698, 4.83042, 338.1117, 44.56953, 358.4767, 279.9779, 156.2714, 90.41074, 21.324, 202.6684, 359.0356, True, False, False
3.226188, -0.1869251, -0.6823891, 0.1428229, -1.584545, 0.7130313, -1.174122, 2.34925, 1.976698, 4.83042, 338.1119, 44.56055, 358.4702, 280.0365, 156.507, 90.13605, 21.324, 202.6684, 359.0356, True, False, False
3.336852, -0.1871834, -0.6827296, 0.1421481, -1.584669, 0.7131207, -1.174227, 2.34925, 1.976698, 4.83042, 338.1136, 44.56495, 358.4799, 280.0294, 156.5889, 90.03907, 21.324, 202.6684, 359.0356, True, False, False
3.447546, -0.1872605, -0.6826904, 0.142408, -1.583224, 0.711881, -1.173084, 2.34925, 1.976698, 4.83042, 338.1083, 44.55508, 358.4806, 280.0429, 156.8279, 89.82662, 21.324, 202.6684, 359.0356, True, False, False
3.547781, -0.1873904, -0.682899, 0.1418181, -1.583286, 0.7118489, -1.173095, 2.34925, 1.976698, 4.83042, 338.1102, 44.54718, 358.4898, 280.0752, 156.8523, 89.80042, 21.324, 202.6684, 359.0356, True, False, False
3.64859, -0.187362, -0.6828338, 0.1420255, -1.582775, 0.7116443, -1.172769, 2.34925, 1.976698, 4.83042, 338.1075, 44.53531, 358.486, 280.0335, 156.4752, 90.18235, 21.324, 202.6684, 359.0356, True, False, False
3.763137, -0.1873671, -0.6828514, 0.141959, -1.582302, 0.7113109, -1.172063, 2.34925, 1.976698, 4.83042, 338.1088, 44.55602, 358.4807, 279.9656, 155.9199, 90.73388, 21.324, 202.6684, 359.0356, True, False, False
3.869619, -0.187453, -0.6829606, 0.1417709, -1.584604, 0.7131962, -1.174047, 2.34925, 1.976698, 4.83042, 338.1089, 44.55395, 358.4742, 280.0188, 155.9872, 90.653, 21.324, 202.6684, 359.0356, True, False, False
3.980498, -0.1871642, -0.6827004, 0.1421838, -1.585212, 0.7136488, -1.174627, 2.34925, 1.976698, 4.83042, 338.1239, 44.55704, 358.4677, 280.1097, 156.8836, 89.75483, 21.324, 202.6684, 359.0356, True, False, False
4.081377, -0.1875449, -0.6828215, 0.141795, -1.585114, 0.7135195, -1.174514, 2.34925, 1.976698, 4.83042, 338.1164, 44.56667, 358.4723, 280.0869, 156.5629, 90.07998, 21.324, 202.6684, 359.0356, True, False, False
4.192672, -0.1875914, -0.6829391, 0.1414877, -1.585782, 0.7140521, -1.174704, 2.34925, 1.976698, 4.83042, 338.1109, 44.55646, 358.467, 280.0387, 156.1705, 90.44798, 21.324, 202.6684, 359.0356, True, False, False
4.295357, -0.1873038, -0.6827786, 0.1417779, -1.585589, 0.7137818, -1.174862, 2.34925, 1.976698, 4.83042, 338.123, 44.55679, 358.4704, 280.029, 155.7567, 90.85787, 21.324, 202.6684, 359.0356, True, False, False
4.402547, -0.1876889, -0.6831738, 0.140978, -1.584366, 0.7130584, -1.173951, 2.34925, 1.976698, 4.83042, 338.1203, 44.55694, 358.485, 280.0245, 156.1244, 90.51366, 21.324, 202.6684, 359.0356, True, False, False
4.503319, -0.1875611, -0.6828367, 0.141829, -1.584389, 0.7130104, -1.173875, 2.34925, 1.976698, 4.83042, 338.1233, 44.54744, 358.4886, 280.0814, 156.6637, 89.96962, 21.324, 202.6684, 359.0356, True, False, False
4.614013, -0.1874316, -0.6827812, 0.1420833, -1.586588, 0.714975, -1.175653, 2.34925, 1.976698, 4.83042, 338.1278, 44.55491, 358.4779, 280.1176, 156.8272, 89.76484, 21.324, 202.6684, 359.0356, True, False, False
4.714546, -0.18765, -0.6828601, 0.1418225, -1.585971, 0.7143122, -1.175083, 2.34925, 1.976698, 4.83042, 338.1251, 44.55041, 358.4725, 280.1536, 156.9904, 89.61517, 21.324, 202.6684, 359.0356, True, False, False
4.824562, -0.1872593, -0.6827556, 0.1419071, -1.584998, 0.713412, -1.174427, 2.34925, 1.976698, 4.83042, 338.1262, 44.56025, 358.4627, 280.0663, 156.3096, 90.30656, 21.324, 202.6684, 359.0356, True, False, False
