/Data/20211211153800.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.1460779, -1.314408, 0.9951165, -1.00979, 0.05982685, 0.9907684, -0.04001808, -0.1654577, 1.003646, -0.06242275, 315.7736, 222.1236, 17.16384, 316.4623, 353.799, 11.88937, 301.864, 348.9013, 11.01223, True, False, False
0.2520537, -0.5250212, 1.531836, -0.2596738, 0.05871201, 0.9956867, -0.03887939, -0.1602988, 1.009912, -0.05876589, 49.40588, 7.825934, 50.29552, 316.3065, 353.2331, 12.64493, 301.272, 350.7991, 10.94628, True, False, False
0.363285, -0.4560975, 1.532169, -0.2177064, 0.06076813, 0.9984283, -0.0395956, -0.1574812, 1.009002, -0.05851412, 46.69509, 7.121449, 44.00341, 315.9994, 353.3112, 13.01206, 301.4407, 351.6084, 10.59097, True, False, False
0.4755808, -0.3886217, 1.538958, -0.177654, 0.06459379, 0.9992499, -0.04092407, -0.1572304, 1.006123, -0.05804205, 45.21371, 3.815864, 40.10398, 316.0999, 353.692, 13.46672, 302.0749, 352.218, 10.06253, True, False, False
0.5858179, -0.3342581, 1.541839, -0.1539644, 0.06733322, 0.9995055, -0.04171753, -0.1572371, 1.003531, -0.05586576, 46.25416, 5.236339, 37.27337, 316.3016, 353.8324, 14.04883, 302.6519, 352.3974, 10.09718, True, False, False
0.6966105, -0.3007233, 1.536021, -0.1514931, 0.06698704, 0.9994506, -0.04115534, -0.1565738, 1.001701, -0.0541811, 45.18819, 10.20107, 39.08255, 316.6109, 353.8363, 14.401, 302.7773, 352.2691, 10.6639, True, False, False
0.7971184, -0.2798897, 1.533328, -0.1494037, 0.06621027, 0.9988868, -0.03995943, -0.1536546, 0.9985229, -0.05185938, 46.5703, 11.58335, 40.16233, 316.9329, 353.8014, 14.70066, 303.0698, 352.286, 11.30807, True, False, False
0.909172, -0.2588727, 1.525671, -0.1540005, 0.06645441, 0.9970738, -0.03805685, -0.1504712, 0.9936287, -0.04806232, 44.61234, 9.299065, 37.78179, 317.5011, 354.3792, 14.68422, 303.7094, 352.4073, 12.06546, True, False, False
1.010746, -0.2453826, 1.515434, -0.1582121, 0.06614923, 0.9953608, -0.03319979, -0.1489735, 0.9884703, -0.04333925, 41.41352, 6.734755, 36.52654, 318.1029, 354.4137, 15.36308, 304.2036, 352.4268, 12.78431, True, False, False
1.119125, -0.2345656, 1.497793, -0.1590015, 0.06695461, 0.99215, -0.03119421, -0.1493907, 0.9844911, -0.03726912, 39.47875, 359.6617, 32.68837, 318.6444, 354.5383, 15.80331, 304.8858, 352.4999, 13.10055, True, False, False
1.22974, -0.2354722, 1.479854, -0.1684007, 0.0657115, 0.9900309, -0.02860785, -0.1505237, 0.9817724, -0.03315496, 38.31499, 354.4197, 30.06755, 319.2124, 354.7397, 16.08801, 305.2074, 352.3856, 13.58683, True, False, False
1.340524, -0.238183, 1.492311, -0.1920317, 0.06236696, 0.988876, -0.02811289, -0.1515441, 0.9797327, -0.03108835, 36.0071, 351.9376, 29.15747, 319.3607, 354.5373, 16.20132, 305.3727, 352.3132, 13.86949, True, False, False
1.44517, -0.2309408, 1.542433, -0.2125405, 0.0581336, 0.9878961, -0.02871704, -0.1533523, 0.9774284, -0.03123093, 33.95121, 348.8055, 29.3342, 319.4615, 354.2391, 16.16046, 305.5275, 352.4027, 13.86824, True, False, False
1.545237, -0.2244104, 1.577337, -0.2309887, 0.05527401, 0.9868371, -0.03007746, -0.156301, 0.9742004, -0.03158903, 32.2516, 347.8654, 23.09972, 319.562, 354.1888, 16.03595, 306.1025, 352.5503, 13.55681, True, False, False
1.645734, -0.2206854, 1.572184, -0.2367921, 0.05334425, 0.9861545, -0.02894258, -0.1590672, 0.9729227, -0.03215218, 32.49941, 345.8247, 19.22682, 319.7111, 354.3369, 16.02507, 306.239, 352.5934, 13.3338, True, False, False
1.751533, -0.2032148, 1.548258, -0.2399349, 0.05108547, 0.9867555, -0.02796125, -0.1606207, 0.9740219, -0.03165579, 31.39502, 343.8329, 14.75221, 319.5149, 354.4295, 15.80868, 306.0184, 352.5762, 13.37984, True, False, False
1.851797, -0.1822851, 1.525057, -0.2436392, 0.04966784, 0.9865848, -0.0287137, -0.1602168, 0.973797, -0.0315752, 28.80268, 342.6584, 7.143198, 319.1922, 354.6211, 15.40783, 305.9289, 352.9179, 13.21686, True, False, False
1.962481, -0.1626871, 1.508425, -0.2563, 0.0485158, 0.9851443, -0.0290885, -0.1572647, 0.9705598, -0.03341579, 24.13803, 342.8549, 1.147839, 319.3403, 354.6563, 15.14234, 306.3173, 353.4577, 13.03878, True, False, False
2.067357, -0.1389096, 1.495299, -0.2721636, 0.0513773, 0.982232, -0.03029537, -0.1535583, 0.9677567, -0.03456163, 19.30248, 342.8016, 359.9825, 319.7497, 355.136, 14.98304, 306.5893, 353.966, 12.94661, True, False, False
2.168664, -0.1270034, 1.488898, -0.2841123, 0.05393505, 0.981033, -0.02880478, -0.1523824, 0.9662074, -0.03384876, 16.15692, 343.6143, 0.5770959, 319.9148, 355.4398, 15.10613, 306.6839, 353.8719, 13.1266, True, False, False
2.274298, -0.1259823, 1.48821, -0.2947465, 0.05588627, 0.9809007, -0.02776241, -0.1507955, 0.9646899, -0.03360605, 14.89774, 345.5343, 0.165709, 319.966, 355.4975, 15.25666, 306.9642, 354.019, 12.99785, True, False, False
2.381106, -0.1303404, 1.489969, -0.3030712, 0.05576849, 0.982676, -0.02646399, -0.1495595, 0.9645628, -0.03311443, 14.17149, 348.2456, 359.1692, 319.4683, 355.7956, 14.80194, 307.0685, 354.7006, 12.49794, True, False, False
2.485386, -0.1292745, 1.491114, -0.3107861, 0.05590677, 0.9828934, -0.02612543, -0.1473098, 0.9646463, -0.0325675, 13.48827, 350.9479, 359.2467, 319.498, 355.9022, 14.56296, 307.1925, 355.2086, 12.28679, True, False, False
2.595708, -0.1200128, 1.486966, -0.3152172, 0.05604649, 0.9825875, -0.02643394, -0.1455326, 0.964967, -0.03443336, 12.27162, 349.2834, 0.3105813, 319.6013, 355.5912, 14.75429, 307.0548, 354.7184, 12.8601, True, False, False
2.707208, -0.1163251, 1.494471, -0.3186159, 0.05598927, 0.9845156, -0.02731037, -0.1472163, 0.9652542, -0.03565264, 16.22471, 349.297, 1.651461, 319.1722, 355.2244, 14.85165, 307.0225, 354.4021, 12.66895, True, False, False
2.817899, -0.1152595, 1.504888, -0.3219386, 0.05618382, 0.9852712, -0.0281229, -0.1471782, 0.9635684, -0.03886461, 17.94162, 349.937, 2.634723, 319.0322, 355.2552, 14.82579, 307.0258, 354.291, 12.57724, True, False, False
2.928799, -0.1156963, 1.50742, -0.330673, 0.05722427, 0.9837407, -0.02898598, -0.1472855, 0.9607756, -0.04055977, 17.15844, 349.7835, 3.170328, 319.5157, 355.37, 14.81291, 307.5739, 354.5012, 12.30747, True, False, False
3.039677, -0.1128604, 1.505424, -0.3323931, 0.05888224, 0.9834008, -0.02884626, -0.1472116, 0.9597921, -0.04083967, 16.99967, 349.5302, 3.75069, 319.5287, 355.5197, 14.87365, 307.7995, 354.824, 11.88074, True, False, False
3.139949, -0.1123694, 1.502603, -0.3361091, 0.05980778, 0.9857368, -0.02861738, -0.146142, 0.9609796, -0.04128456, 16.4295, 350.1046, 2.892955, 319.3353, 355.4246, 15.08383, 307.607, 354.7718, 12.15981, True, False, False
3.251285, -0.1109773, 1.501547, -0.3408136, 0.05990028, 0.9880456, -0.02903032, -0.1462445, 0.9611849, -0.04279375, 14.96067, 350.0182, 3.527123, 319.1488, 355.1391, 15.26534, 307.7016, 354.745, 12.17428, True, False, False
3.352501, -0.1085404, 1.50049, -0.3429842, 0.06027603, 0.9901728, -0.03025436, -0.1487203, 0.9606649, -0.04354191, 12.79831, 349.8433, 3.776415, 318.593, 355.3011, 14.95742, 307.8949, 354.821, 11.88771, True, False, False
3.462162, -0.1079507, 1.500928, -0.3451026, 0.06208086, 0.9905741, -0.03156948, -0.1513267, 0.9614162, -0.04462624, 10.50854, 349.0899, 4.430705, 318.6565, 355.6288, 14.68599, 307.8798, 353.5504, 13.18938, True, False, False
3.573254, -0.1077694, 1.502426, -0.3469344, 0.06322336, 0.9909949, -0.03205967, -0.1545129, 0.9632568, -0.04567051, 9.616047, 349.0563, 3.554876, 318.6265, 356.1571, 14.04769, 307.5478, 350.6682, 15.88844, True, False, False
3.673547, -0.1063974, 1.503543, -0.3480324, 0.06213236, 0.9925544, -0.0315876, -0.1575727, 0.9721674, -0.04275274, 7.786925, 348.9356, 3.408766, 318.2249, 356.0815, 13.59282, 306.433, 345.2212, 21.50537, True, False, False
3.784124, -0.105565, 1.502104, -0.3473803, 0.0584898, 0.9965615, -0.02994633, -0.1616583, 0.9875819, -0.03741026, 5.823292, 348.767, 3.409878, 317.4689, 356.3384, 12.56596, 304.6505, 339.4475, 27.35162, True, False, False
3.89522, -0.1038114, 1.499409, -0.3465633, 0.05444717, 1.003309, -0.02806234, -0.1638398, 1.003983, -0.03555393, 4.328413, 347.6786, 3.895476, 315.9344, 356.4572, 11.144, 302.6541, 333.7409, 33.77109, True, False, False
3.9965, -0.1049408, 1.496677, -0.3427775, 0.05277491, 1.006987, -0.02555037, -0.1651773, 1.014102, -0.03465748, 2.935913, 347.4935, 4.273337, 315.2742, 356.5155, 10.68077, 301.2407, 330.616, 37.47514, True, False, False
4.106032, -0.1062814, 1.495455, -0.3380609, 0.05430412, 1.006647, -0.02390671, -0.1660194, 1.012905, -0.03523302, 4.013407, 347.9973, 3.851935, 315.3817, 356.5915, 10.66268, 301.8909, 329.6664, 38.14517, True, False, False
4.206542, -0.1049677, 1.493021, -0.3345392, 0.05680323, 1.004003, -0.02319765, -0.1651025, 1.009074, -0.0358777, 4.472923, 347.3522, 3.334942, 315.8193, 356.9355, 10.59494, 302.9801, 329.2585, 38.95341, True, False, False
4.316999, -0.1050023, 1.492762, -0.3299834, 0.06013489, 1.003951, -0.02124023, -0.160852, 1.016978, -0.03458214, 4.762384, 347.2562, 3.267739, 316.0763, 358.4937, 9.139717, 303.2399, 324.6555, 45.37828, True, False, False
4.417088, -0.1054505, 1.492636, -0.3265791, 0.06304884, 1.012037, -0.01913548, -0.1601605, 1.034936, -0.03443098, 4.826754, 347.2345, 3.15655, 314.7079, 1.156009, 6.195327, 304.7318, 315.5278, 57.15041, True, False, False
4.528104, -0.1048648, 1.49239, -0.3248199, 0.06851482, 1.028594, -0.01440144, -0.1690235, 1.061927, -0.04027939, 4.829277, 347.6534, 3.252566, 312.5177, 7.628804, 359.556, 309.3839, 303.4189, 72.86977, True, False, False
4.633256, -0.1063231, 1.493518, -0.3243229, 0.07365322, 1.045433, -0.01185226, -0.1802297, 1.089311, -0.05161905, 5.230794, 347.8932, 3.178678, 311.3628, 15.78413, 351.2204, 314.811, 293.7334, 85.44007, True, False, False
4.741078, -0.1081107, 1.492975, -0.323028, 0.0750308, 1.058553, -0.009634972, -0.1884627, 1.113867, -0.06285763, 4.239493, 348.7625, 4.363441, 310.099, 20.04586, 346.2972, 317.3839, 287.4606, 94.05238, True, False, False
4.850587, -0.109781, 1.495189, -0.3219122, 0.07309103, 1.065958, -0.009430885, -0.1973844, 1.138228, -0.07411766, 3.94871, 348.3753, 4.173009, 309.4582, 22.79555, 342.8518, 320.3362, 282.1131, 101.612, True, False, False
4.961141, -0.1078818, 1.495389, -0.3216291, 0.06717968, 1.069439, -0.008670807, -0.205647, 1.159242, -0.08699989, 3.687567, 347.6625, 3.744279, 309.927, 24.83818, 339.8841, 323.1754, 277.9385, 108.0869, True, False, False
5.061141, -0.1076189, 1.49914, -0.3212365, 0.06016064, 1.071465, -0.009243965, -0.2111721, 1.173686, -0.09702444, 3.542553, 347.0262, 3.088481, 310.0107, 25.02629, 338.4091, 325.332, 276.9603, 111.279, True, False, False
5.165898, -0.1074282, 1.50335, -0.317295, 0.05464649, 1.077511, -0.01055527, -0.2182364, 1.190674, -0.1115088, 3.180501, 347.5978, 2.664639, 309.8301, 26.23504, 335.6541, 327.4098, 275.1133, 116.0119, True, False, False
5.272151, -0.1081853, 1.504833, -0.3157384, 0.05155754, 1.09586, -0.01446676, -0.2308798, 1.214079, -0.134203, 3.731122, 347.5847, 1.969082, 310.7232, 33.50621, 326.1824, 331.6205, 271.1473, 123.6784, True, False, False
5.376865, -0.1088221, 1.504941, -0.3116506, 0.05196667, 1.135654, -0.0286293, -0.2466121, 1.241757, -0.1699591, 3.662452, 347.6256, 1.93838, 316.6521, 47.31224, 306.867, 335.4504, 265.567, 134.4182, True, False, False
5.483932, -0.1106592, 1.507413, -0.3092169, 0.05330324, 1.188125, -0.05591583, -0.2635803, 1.268515, -0.213089, 3.094617, 347.5499, 1.62492, 323.9309, 56.70144, 287.8039, 341.7443, 258.4305, 146.4144, True, False, False
5.587924, -0.1118988, 1.510036, -0.3091574, 0.05910969, 1.258394, -0.09602499, -0.2766886, 1.302388, -0.2668509, 1.483712, 347.9607, 2.431995, 328.3821, 65.37176, 266.0457, 351.6345, 249.0262, 163.4474, True, False, False
5.694275, -0.111811, 1.511845, -0.3116361, 0.0692606, 1.333268, -0.1498227, -0.2849588, 1.33432, -0.3098726, 0.508024, 347.3563, 2.469501, 330.545, 77.67294, 240.9555, 0.5147629, 245.9991, 176.0925, True, False, False
5.794328, -0.1109525, 1.511968, -0.311607, 0.07637691, 1.393933, -0.210309, -0.287086, 1.366813, -0.3459578, 0.625642, 346.8077, 2.115487, 340.0231, 93.28746, 214.4232, 7.030934, 244.9041, 186.9312, True, False, False
