/Data/20220408145355.csv
Time, Head.Position.x, Head.Position.y, Head.Position.z, rightHand.Position.x, rightHand.Position.y, rightHand.Position.z, leftHand.Position.x, leftHand.Position.y, leftHand.Position.z, Head.Rotation.x, Head.Rotation.y, Head.Rotation.z, rightHand.Rotation.x, rightHand.Rotation.y, rightHand.Rotation.z, leftHand.Rotation.x, leftHand.Rotation.y, leftHand.Rotation.z, Square, Triangle, Pentagon
0.2119213, -0.2914087, 0.6913862, 0.1072488, -0.1864345, 0.6555412, -0.1949226, -0.3075651, 0.6580005, -0.1828821, 321.585, 2.036864, 359.3088, 273.9137, 252.4993, 123.2931, 274.3222, 14.09488, 20.71265, True, False, False
0.3161378, -0.2911183, 0.6911909, 0.1070195, -0.1862712, 0.6556005, -0.1946989, -0.3077166, 0.6581323, -0.1828039, 321.5669, 2.014749, 359.3132, 273.9309, 252.2236, 123.5226, 274.3609, 13.78467, 21.03019, True, False, False
0.4271541, -0.2911376, 0.6911557, 0.1069249, -0.1862866, 0.6555278, -0.1946623, -0.3076662, 0.6581701, -0.1829127, 321.5771, 2.001207, 359.3195, 273.9371, 252.0254, 123.7323, 274.3052, 13.98434, 20.77915, True, False, False
0.5272606, -0.2910914, 0.6911885, 0.1069487, -0.1862105, 0.6556057, -0.1947222, -0.3076328, 0.6582695, -0.183, 321.5763, 2.010796, 359.3076, 273.9518, 251.8238, 123.9159, 274.3036, 14.28221, 20.46554, True, False, False
0.6380849, -0.2910846, 0.6911529, 0.1069214, -0.1862899, 0.6553699, -0.1950297, -0.3075534, 0.6580465, -0.1829123, 321.5839, 2.006628, 359.3201, 273.9457, 252.1091, 123.6422, 274.3129, 14.15663, 20.59241, True, False, False
0.7391295, -0.2910745, 0.6910955, 0.1068188, -0.186188, 0.6556005, -0.1947707, -0.3077052, 0.6581571, -0.1831285, 321.5794, 2.00102, 359.3186, 273.9232, 252.2952, 123.4671, 274.3142, 13.96375, 20.78866, True, False, False
0.8490457, -0.2910994, 0.6911308, 0.1068021, -0.1862886, 0.6555042, -0.1948203, -0.3075765, 0.6579968, -0.1829891, 321.5841, 2.009087, 359.3232, 273.9331, 252.1546, 123.5986, 274.3195, 13.93821, 20.83497, True, False, False
0.9499464, -0.2910977, 0.6911616, 0.106936, -0.1862779, 0.6555398, -0.1947596, -0.3075669, 0.6582141, -0.1830051, 321.5801, 2.022792, 359.3055, 273.9351, 252.1421, 123.6135, 274.3127, 14.07421, 20.68923, True, False, False
1.057456, -0.2910262, 0.6911793, 0.1068509, -0.1861951, 0.6554962, -0.1948967, -0.3074507, 0.65801, -0.1831402, 321.5749, 2.004327, 359.326, 273.932, 251.9844, 123.7552, 274.279, 14.17157, 20.56738, True, False, False
1.163046, -0.2910638, 0.6911916, 0.1068973, -0.1861849, 0.6553788, -0.1950258, -0.3074617, 0.6580307, -0.183111, 321.5788, 2.00357, 359.3244, 273.9388, 252.3461, 123.3754, 274.2927, 13.89958, 20.87104, True, False, False
1.265282, -0.2910165, 0.6911262, 0.1069212, -0.1861931, 0.6553154, -0.1948537, -0.3075629, 0.6580355, -0.1829442, 321.5802, 2.003037, 359.3214, 273.9407, 252.5485, 123.183, 274.3284, 13.93121, 20.86311, True, False, False
1.370713, -0.2911073, 0.6909314, 0.1069044, -0.1861808, 0.6554732, -0.1948646, -0.3076081, 0.6582402, -0.182954, 321.5979, 2.007358, 359.3295, 273.91, 252.3456, 123.3907, 274.3798, 14.02145, 20.76985, True, False, False
1.475938, -0.291146, 0.6910162, 0.1069488, -0.1863033, 0.6551336, -0.1951135, -0.3075309, 0.6579348, -0.1828225, 321.5986, 1.98582, 359.341, 273.9119, 252.2829, 123.4614, 274.373, 13.71325, 21.08835, True, False, False
1.582235, -0.2910478, 0.6909927, 0.1067987, -0.1860185, 0.655748, -0.1941816, -0.3073347, 0.6581987, -0.1826015, 321.5722, 1.993314, 359.3397, 273.6535, 275.3288, 100.3822, 274.3615, 14.16427, 20.63678, True, False, False
1.682236, -0.2910129, 0.6909859, 0.1067575, -0.1860974, 0.6557299, -0.194353, -0.3077183, 0.6580173, -0.1833067, 321.5815, 1.986651, 359.3479, 273.7547, 252.8067, 123.0572, 274.3163, 14.38882, 20.35938, True, False, False
1.782248, -0.2910818, 0.6908683, 0.1067803, -0.1861572, 0.6552817, -0.1948713, -0.307735, 0.6576573, -0.1831163, 321.5889, 1.990538, 359.3467, 274.1466, 243.5856, 132.2825, 274.3542, 13.93189, 20.81524, True, False, False
1.893216, -0.2910123, 0.6909919, 0.1069882, -0.1861117, 0.6552933, -0.1949166, -0.3077626, 0.6578139, -0.183133, 321.6303, 1.962896, 359.3376, 273.9258, 252.9608, 122.8398, 274.3143, 14.516, 20.26521, True, False, False
1.993368, -0.2908476, 0.690955, 0.106279, -0.1861023, 0.6553109, -0.1949972, -0.3073409, 0.6579897, -0.1829056, 321.4717, 1.655248, 359.364, 273.9083, 254.7871, 120.9977, 274.3105, 14.25721, 20.5113, True, False, False
2.093534, -0.2907466, 0.6909621, 0.106311, -0.1859684, 0.655302, -0.1948212, -0.3071874, 0.6579548, -0.1828855, 321.4819, 1.658351, 359.365, 273.943, 253.9284, 121.8455, 274.374, 13.67209, 21.12675, True, False, False
2.193837, -0.290559, 0.6909522, 0.1061803, -0.1858522, 0.6551173, -0.1949333, -0.3074375, 0.6580483, -0.1829464, 321.4739, 1.616702, 359.3335, 273.962, 254.3602, 121.3894, 274.3965, 14.08333, 20.7155, True, False, False
2.304497, -0.2904709, 0.690887, 0.1060948, -0.1861243, 0.6554105, -0.1949103, -0.3074002, 0.6579489, -0.1829841, 321.4351, 1.61088, 359.3625, 273.9849, 253.6033, 122.1817, 274.3569, 13.9815, 20.826, True, False, False
2.40663, -0.2904487, 0.6907824, 0.1060433, -0.1860036, 0.6552466, -0.1949345, -0.3073547, 0.6580921, -0.1829712, 321.4771, 1.618494, 359.3656, 273.9685, 254.2031, 121.5596, 274.4184, 13.9377, 20.87445, True, False, False
2.517911, -0.2905804, 0.690792, 0.1060558, -0.1862292, 0.6549783, -0.195172, -0.3074797, 0.6579721, -0.1829386, 321.4312, 1.605678, 359.3754, 273.9527, 254.0033, 121.7477, 274.4101, 13.20259, 21.63696, True, False, False
2.629291, -0.2906491, 0.6908112, 0.1053747, -0.1862228, 0.6551365, -0.1952375, -0.3073249, 0.6579167, -0.1831399, 321.2799, 1.298792, 359.4697, 273.9287, 253.4891, 122.2705, 274.4198, 13.39927, 21.42252, True, False, False
2.737064, -0.2907501, 0.6908557, 0.1055353, -0.1860254, 0.6553251, -0.1949033, -0.3073292, 0.6579794, -0.1829568, 321.3409, 1.346431, 359.4415, 273.9575, 253.8674, 121.9011, 274.416, 13.4331, 21.38303, True, False, False
2.840024, -0.2906309, 0.6907989, 0.1054436, -0.1862322, 0.655102, -0.1949471, -0.3062539, 0.6576242, -0.1827523, 321.3739, 1.362068, 359.4215, 273.9766, 253.6523, 122.117, 274.4411, 13.6011, 21.23463, True, False, False
2.951332, -0.2910143, 0.6909019, 0.1047719, -0.1862644, 0.6555045, -0.1947421, -0.305769, 0.6575164, -0.1822978, 321.2219, 1.100133, 359.5512, 273.9257, 253.5196, 122.2894, 274.4142, 13.57821, 21.25431, True, False, False
3.059419, -0.2911252, 0.690863, 0.104679, -0.1860214, 0.654954, -0.1951799, -0.3064367, 0.6589484, -0.1815821, 321.3024, 1.096403, 359.5124, 273.9418, 253.3339, 122.4842, 274.4289, 13.26753, 21.56329, True, False, False
3.170986, -0.2910054, 0.6908579, 0.1047624, -0.1849766, 0.6569303, -0.1925269, -0.3055928, 0.6601651, -0.1790596, 321.3858, 1.15528, 359.4544, 276.489, 349.904, 23.08994, 274.7212, 15.59828, 15.67456, True, False, False
3.281991, -0.2910834, 0.6907701, 0.1047415, -0.1828971, 0.6754825, -0.1878232, -0.3064027, 0.6594963, -0.179508, 321.4101, 1.162644, 359.4585, 296.9515, 355.897, 354.0643, 274.1665, 13.65173, 17.652, True, False, False
3.382004, -0.2909344, 0.690775, 0.1047326, -0.1797067, 0.722955, -0.1855465, -0.306895, 0.6592304, -0.1799637, 321.4052, 1.158823, 359.4561, 322.2119, 338.6805, 348.5286, 274.0047, 13.60677, 17.69499, True, False, False
3.483935, -0.2909584, 0.6907938, 0.1046562, -0.1791104, 0.7986721, -0.160864, -0.3057208, 0.6604944, -0.1790967, 321.4063, 1.159397, 359.4493, 349.1058, 327.1548, 351.5611, 273.9908, 13.94895, 17.3444, True, False, False
3.593327, -0.2907887, 0.6907898, 0.1046987, -0.1887541, 0.8518392, -0.1217732, -0.3072969, 0.658228, -0.1807922, 321.4381, 1.265458, 359.427, 358.7521, 321.6162, 353.7081, 274.0083, 14.25308, 17.03672, True, False, False
3.704026, -0.2907379, 0.6907792, 0.1046602, -0.1857127, 0.8720907, -0.09341204, -0.3070056, 0.658814, -0.1803994, 321.4333, 1.240381, 359.4295, 353.1606, 317.0764, 1.539622, 273.9836, 14.71595, 16.53038, True, False, False
3.814812, -0.2908065, 0.6907552, 0.1046101, -0.1735693, 0.8777177, -0.08535266, -0.3079253, 0.657806, -0.1811844, 321.4341, 1.22981, 359.4364, 351.834, 318.9273, 322.6111, 273.8796, 14.47385, 16.83222, True, False, False
3.915825, -0.2908172, 0.690759, 0.1046473, -0.1394327, 0.8964375, -0.08795059, -0.3085017, 0.6575975, -0.1820586, 321.4592, 1.230004, 359.4444, 0.6620846, 330.3008, 329.1659, 273.8603, 14.94211, 16.35388, True, False, False
4.026449, -0.2906142, 0.6905298, 0.1043742, -0.08702934, 0.9256111, -0.09582007, -0.3107855, 0.6552023, -0.1846659, 321.3469, 1.200126, 359.4411, 347.0266, 338.856, 334.4815, 273.7672, 15.14955, 16.14957, True, False, False
4.137063, -0.2904232, 0.6905366, 0.1045903, -0.02523673, 0.9433999, -0.1050903, -0.3120894, 0.653962, -0.1861601, 321.446, 1.232493, 359.4536, 346.6087, 345.8971, 342.7623, 273.8133, 15.09469, 16.21373, True, False, False
4.247708, -0.2903332, 0.6905196, 0.1046748, 0.02233565, 0.9441919, -0.1084981, -0.313077, 0.6528494, -0.1873052, 321.4751, 1.256798, 359.4157, 352.2984, 348.3275, 355.3445, 273.8072, 15.60738, 15.66034, True, False, False
4.347758, -0.2902518, 0.6903775, 0.1047997, 0.04324973, 0.949825, -0.1188282, -0.3138962, 0.6526444, -0.1878458, 321.4472, 1.29055, 359.419, 355.6432, 347.8286, 358.4189, 273.7389, 15.35362, 15.90628, True, False, False
4.458877, -0.2904045, 0.6904017, 0.1044199, 0.04556048, 0.9562171, -0.1303397, -0.314395, 0.6521686, -0.1885511, 321.4037, 1.288545, 359.4347, 349.4011, 347.9878, 355.162, 273.7719, 15.73287, 15.53068, True, False, False
